PAR_ID,CODIGO_A,CODIGO_B,DEPARTAMENTO,MUNICIPIO_ZONA,ESTABLECIMIENTO_A,ESTABLECIMIENTO_B,SIMILITUD,TIPO_COINCIDENCIA,MISMA_DIRECCION,MISMO_TELEFONO,MISMO_SERVICIO_VISIBLE,DECISION,REVISION_MANUAL_RECOMENDADA,JUSTIFICACION,FILAS_ELIMINADAS
PD03339,01-08-0316-46,01-08-0318-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03340,01-08-0316-46,01-08-0319-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03341,01-08-0316-46,01-08-0321-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03342,01-08-0316-46,01-08-0322-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03343,01-08-0316-46,01-08-0783-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03344,01-08-0318-46,01-08-0319-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03345,01-08-0318-46,01-08-0321-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03346,01-08-0318-46,01-08-0322-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03347,01-08-0318-46,01-08-0783-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03348,01-08-0319-46,01-08-0321-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03349,01-08-0319-46,01-08-0322-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03350,01-08-0319-46,01-08-0783-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03351,01-08-0321-46,01-08-0322-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03352,01-08-0321-46,01-08-0783-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03353,01-08-0322-46,01-08-0783-46,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás","Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03354,01-08-0343-46,01-08-9150-46,Guatemala,Mixco,Escuela Normal Central de Educación Física,Escuela Normal Central de Educación Física,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03355,01-08-0346-46,01-08-0348-46,Guatemala,Mixco,Academia Comercial e Instituto Lourdes,Academia Comercial e Instituto Lourdes,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03356,01-08-0346-46,01-08-0869-46,Guatemala,Mixco,Academia Comercial e Instituto Lourdes,Academia Comercial e Instituto Lourdes,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03357,01-08-0346-46,01-08-1735-46,Guatemala,Mixco,Academia Comercial e Instituto Lourdes,Academia Comercial e Instituto Lourdes,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03358,01-08-0348-46,01-08-0869-46,Guatemala,Mixco,Academia Comercial e Instituto Lourdes,Academia Comercial e Instituto Lourdes,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03359,01-08-0348-46,01-08-1735-46,Guatemala,Mixco,Academia Comercial e Instituto Lourdes,Academia Comercial e Instituto Lourdes,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03360,01-08-0349-46,01-08-8186-46,Guatemala,Mixco,Escuela Normal Intercultural,Escuela Normal Intercultural,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03361,01-08-0357-46,01-08-0359-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03362,01-08-0357-46,01-08-0420-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03363,01-08-0357-46,01-08-0878-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03364,01-08-0359-46,01-08-0420-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03365,01-08-0359-46,01-08-0878-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03366,01-08-0369-46,01-08-0371-46,Guatemala,Mixco,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03367,01-08-0369-46,01-08-0866-46,Guatemala,Mixco,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03368,01-08-0371-46,01-08-0866-46,Guatemala,Mixco,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,Instituto Tecnológico en Educación Integral Mixco a la Vanguardia,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03369,01-08-0384-46,01-08-0386-46,Guatemala,Mixco,Centro Logístico Integral Bilingüe Guatemala (Clib-Guatemala),Centro Logístico Integral Bilingüe Guatemala (Clib-Guatemala),1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03370,01-08-0396-46,01-08-0431-46,Guatemala,Mixco,Colegio Hispano Guatemalteco Finde,Colegio Hispano Guatemalteco Finde,1.0,Nombre equivalente,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03371,01-08-0396-46,01-08-0873-46,Guatemala,Mixco,Colegio Hispano Guatemalteco Finde,Colegio Hispano Guatemalteco Finde,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03372,01-08-0407-46,01-08-0548-46,Guatemala,Mixco,Centro de Aprendizaje Bilingüe No. 1,Centro de Aprendizaje Bilingüe No. 1,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03373,01-08-0408-46,01-08-0409-46,Guatemala,Mixco,Instituto Tecnológico Privado de Guatemala,Instituto Tecnológico Privado de Guatemala,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03374,01-08-0420-46,01-08-0878-46,Guatemala,Mixco,Colegio de Informática Justo Rufino Bautista,Colegio de Informática Justo Rufino Bautista,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03375,01-08-0428-46,01-08-0600-46,Guatemala,Mixco,Centro Educativo San José,Centro Educativo San José,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03376,01-08-0428-46,01-08-0822-46,Guatemala,Mixco,Centro Educativo San José,Centro Educativo San José,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03377,01-08-0431-46,01-08-0873-46,Guatemala,Mixco,Colegio Hispano Guatemalteco Finde,Colegio Hispano Guatemalteco Finde,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03378,01-08-0434-46,01-08-0437-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03379,01-08-0434-46,01-08-0439-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03380,01-08-0434-46,01-08-0772-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03381,01-08-0434-46,01-08-0776-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 2,0.9691,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03382,01-08-0437-46,01-08-0439-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03383,01-08-0437-46,01-08-0772-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03384,01-08-0437-46,01-08-0776-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 2,0.9691,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03385,01-08-0439-46,01-08-0772-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 1,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03386,01-08-0439-46,01-08-0776-46,Guatemala,Mixco,Colegio en Computación San José No. 1,Colegio en Computación San José No. 2,0.9691,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03387,01-08-0440-46,01-08-8372-46,Guatemala,Mixco,Colegio Mixto Español Americano,Colegio Mixto Español Americano,1.0,Nombre equivalente,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD03388,01-08-0441-46,01-08-0766-46,Guatemala,Mixco,Colegio Ixmucané,Colegio Ixmucané,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03389,01-08-0441-46,01-08-7098-46,Guatemala,Mixco,Colegio Ixmucané,Colegio Ixmucané,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03390,01-08-0456-46,01-08-8700-46,Guatemala,Mixco,Colegio Experimental Cristiano Verbo No.2,Colegio Experimental Cristiano Verbo No.3,0.9846,Nombre similar,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03391,01-08-0456-46,01-08-7785-46,Guatemala,Mixco,Colegio Experimental Cristiano Verbo No.2,Colegio Experimental Cristiano Verbo No. 4,0.9813,Nombre similar,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03392,01-08-0461-46,01-08-0835-46,Guatemala,Mixco,Instituto Mixto el Edén,Instituto Mixto el Edén,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03393,01-08-0461-46,01-08-2769-46,Guatemala,Mixco,Instituto Mixto el Edén,Instituto Mixto el Edén,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD03394,01-08-0463-46,01-08-2876-46,Guatemala,Mixco,"Instituto de Teología y Ciencias Sociales ""Monseñor Angelico Melotto""","Instituto de Teología y Ciencias Sociales ""Monseñor Angelico Melotto""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03395,01-08-0466-46,01-08-0782-46,Guatemala,Mixco,Liceo Canadiense Sociedad Anónima,Liceo Canadiense Sociedad Anónima,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD03396,01-08-0470-46,01-08-0760-46,Guatemala,Mixco,Liceo Santander,Liceo Santander,1.0,Nombre equivalente,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
